v_c,v_m,F_vmax,epsilon_B,epsilon_E,E_52,t_d,n_1,D_28
144918459974.8839,2.233163275979416e+16,416813.25401001715,2.481042243632054,2.788920475764356,20.012571287341967,1.250825645466236,0.9528816884811933,2.8496748752994385
12214048134.543766,1905370209895263.5,3506.815545649201,9.718397710489217,6.534511010633589,2.7041924412277503,16.24645216412563,1.1008143181820205,16.656581061338592
4874310806.564993,266305037447503.34,5046.720595468032,4.314034828910358,4.441185669638552,61.01297719568254,77.70175783364225,0.8978391625586164,51.159155004769744
67528423832.492386,5259848702127739.0,16397.42365589818,1.9637167885195317,4.946367197376361,36.728223729150145,7.973992076406174,0.8490260370977891,17.83645169227082
5169034247.084726,353671051558059.5,8027.222694275729,7.28526671577628,0.8611824069977495,84.97593550219993,9.598961068485513,0.9300923625254435,55.05598634968446
4125086290.0196424,851248519527075.8,4926.251231595938,4.171954498633752,5.223429345328436,84.77962242914208,49.05654641634849,1.1910422221476271,64.96066820344149
2893046322.814288,728894295869327.1,84772.46436732705,8.083467454166458,4.135513267551013,50.157144060848225,41.70193996037285,0.8879066450080225,13.204640696251035
125322080362.36824,2170527904226989.5,248059.35916214995,0.9204786646817651,3.442712009467822,91.21239581862848,9.334615723220137,0.8360657351002063,5.956744923465719
3118535136758.9966,1462643486368464.0,60.1000002278568,0.35479836530906295,9.576715759496448,2.152209648975209,9.917490071815871,0.8867425184229787,47.00522962668423
10220593864.697119,5.3598473091099176e+16,74279.51340579202,5.586098649257698,6.89810307713262,68.25495274693665,4.604708282256335,1.128642982050212,15.93107929636408
384226882271.3318,385652394686952.25,5387.770794007078,0.561210667042094,0.634566566390117,91.0922735096112,2.6259792120423855,1.0806889951329999,38.05740917690479
15728576424.679533,9.566617146285914e+17,2126.109143403208,8.048544300658095,9.953506825096643,70.04043791724341,1.2523754042402386,0.8027062559827248,95.97242463358437
7077083527.968255,4119416704935.9175,13621.576099031701,3.2243715773062998,0.4220289015205434,74.30560943727346,52.59824327894615,1.054011614214561,33.2595280010252
16073085512.848473,9.706731861284742e+16,8873.217673895242,8.952666170985372,4.512983820778026,31.29778184012265,1.5884549433507,0.8893888756151159,33.08823299510903
11644402998.715626,143705240768470.5,1243.2098322730044,4.160160448263811,1.5878933354398692,27.112003941410524,22.427825435544005,1.1081716168570657,71.76855625881576
5444434376.792293,312379918433585.75,10701.95746518997,4.429185222108745,5.213391036859076,33.32506052474528,71.33781938863005,1.0911384123286574,27.44107538710458
4454058426.602899,1491735437015420.5,3028.15811174028,4.366001777572961,6.356579738531253,84.6793951566748,44.50142488159513,1.0824458012920257,81.77460585072211
3658875687.700627,28480645669874.96,6572.934246833194,4.63172194190796,1.5452604617166903,84.54336113376314,96.34435413693382,0.8202561610014263,52.514526046745935
4076901399.180951,507202033433225.56,2273.69757701691,8.04689259043624,1.8486097418885061,49.476910811390184,18.041244393313182,0.9710838170633581,81.79985074968361
2101039970.8275604,792841129668505.8,3698.7169769685343,6.201054946671805,6.357533295617481,99.1939691263516,80.38239275926747,0.9319829795357202,84.21351939001825
23378687585.22217,4.934440206141136e+16,13905.04090704902,4.0618016549415055,5.184728547448898,80.6223891111798,3.160706233953454,0.8837830542901071,34.76195031827526
8661905160.35775,6920979174166361.0,3634.366742544829,9.174252137202412,1.667231375538321,56.90664362141092,3.0133107628890685,0.8566252767063984,69.48704466632262
5370576960.785283,9962428107917150.0,14517.112040548804,9.105793800207506,4.511918214820024,48.579461155168495,8.43486682776785,0.903858904052352,32.49654487054398
4472704244.987039,87447629552238.81,4481.311382155285,6.300919135235277,1.5372156423478154,43.76539451872517,40.29419842954473,0.9088684739512424,50.70320844361579
27303045983.954086,539923130024320.44,2946.204365931619,2.379967238890534,7.688384957435512,11.480155250498276,47.385815125665424,1.1547770305957623,26.656680267929975
190156315004.8096,1.0678934222392266e+16,2246.991192560772,0.8418635020455385,4.44920870880117,90.78996987350926,4.402521837650132,0.9194344953598496,62.53241656426654
10542376002.34868,2252613490593968.5,4229.147637978894,6.708929205947228,3.2558691192181817,27.24678612983896,10.956475336301574,0.8530065670955582,41.17455903380805
2262413344.1461887,239282893117712.94,126530.24074229239,8.649650516693507,3.232643096638047,49.12223998608471,64.09311639751438,0.8360826171152738,10.716431575106137
71011387163.17847,166505059801948.16,39660.58383188485,2.3443171079166634,0.7697242977257156,18.030816899278925,5.581562535083627,1.0559069134719503,8.87023223119316
18460065018.739258,2120942610203341.0,15512.659024458888,6.094267858477504,0.49129277451072495,68.68813648624686,1.2076809593755646,1.0674099657609684,35.245792840270475
3295143705.0672064,94140112483882.75,6691.00636713099,5.0236960751319835,3.2356612946542254,40.91745880339806,93.82707350829642,1.1744538508662918,40.422184159218176
12243874359.625895,3.547345325526561e+17,7150.535671557193,8.412127707185979,5.047304295450155,76.11043304111213,1.0237099549790827,1.0239424642300379,58.619823046546266
255574323214.7688,37327713172993.84,455.09585845328456,2.198858719184869,0.5721522410127851,1.8100069294516064,4.633085411126215,1.1188588043248928,26.195589256822778
34985954595.34928,3365815979802884.5,2416.7682816185943,2.8974250722639945,1.9555474823420256,67.2662356377943,4.339941995877512,0.9158222497730298,70.62090026257087
16710791077.966637,6.7155996500396376e+16,2138.9279681740345,5.60050269824657,5.5275473328247084,49.69434558742117,2.6551027203583772,1.0612851479492016,78.93443873002535
3060938211.9102154,350276955799501.8,1892.3748408944743,9.955759202099534,2.24750087672175,23.16505955198257,24.97724999748302,1.1673702048031247,67.75326271721246
303787530477.37524,2.7348113696859864e+16,12231.824026861332,0.9636144551888937,2.73468144046153,91.19571293957817,1.2876560911501325,0.8670651014267692,27.37957452605648
2888979567.465571,5086602532255632.0,3120.721620919751,9.73449621013675,3.889194375511207,99.32616397055142,14.057344287036793,0.8235037876181037,99.56241664798237
18764430935.195744,3664398030313885.5,588.5573024463075,4.463420961215912,5.110072361001891,22.710554498071005,11.869964095840965,0.929368656031332,92.97791495392563
7998791036.099865,2661763698580036.0,4218.714988891955,3.5299038464507566,8.425889185715171,54.128897931967956,35.347218911775514,1.1635977758243439,53.48257163400997
104272373316.70944,2053856748634441.5,3104.430554070052,1.273436162721507,3.7587371966645606,47.41886275657014,9.755177833605478,0.837790777195953,41.659027123685085
10278956418.40403,197767383474448.56,194.5174276815325,5.465221956349763,7.0890522796696835,6.982946742601938,92.85669220518808,0.8073782829152528,91.07676335658601
14331239773.701803,2.3598142566531636e+16,8120.769790355187,6.29982385643446,3.994248035995427,44.18910751247975,3.4577421933276526,0.9639033109976683,38.40571323961247
14780029155.45261,1.3969417667948194e+17,6303.131621564356,8.918896542375338,6.935417377829311,24.054434824794978,2.021761551233492,0.9834657477510507,35.260082527213044
5725984281.717009,2930531419737515.5,5088.351113117066,9.624943955946518,9.960311679371795,8.360536486853597,31.059443677802534,0.9799465516547039,23.559986091670392
24584064450.701786,9993485479280.125,1178.417679521371,6.1435263630637955,0.7926540436784089,2.274580595079915,26.18121746039511,0.9346261006704305,22.555958273139044
5870653145.335663,1.8993194379610816e+16,2125.7422439509523,8.889396287680249,4.835944095275532,40.154015693269535,5.60221804393897,1.1569762528458636,81.63092379228934
6769190223.00041,169397642293466.06,468909.3947955352,3.4163224197759354,3.94335557191088,52.71138469353827,78.99883261426297,0.9788727072520405,4.75527191542614
6588211109.096788,1.640038708990996e+16,666690.0557537016,9.171873832166497,1.8426009175372424,83.24646690749654,2.1988562736139436,1.0905054049120522,6.590809102234147
10254928024.11748,2.418648885119556e+17,4672.698167709979,8.386694285314421,7.4276289063878735,63.442073356176536,2.0796536361587314,0.9437582051721031,64.82074979079007
350133106894.9235,7.934540113394845e+16,796.9120645815399,0.8618546677258596,9.662578601058252,43.22488486788193,2.559069482653963,0.9163714879763568,72.81728225901598
1786516029.3509052,52396918276556.19,27920.50451963028,9.13449756417209,1.4618312526938666,65.0101131788947,68.4643137596243,0.8205541752876682,26.48031541481419
5246982050.535045,368332399436943.25,1585.296822405571,5.375060278603188,4.1087808937456085,32.095520905971114,49.01359090674091,1.0411149960140773,72.58280915509698
275464154133.1438,98135289822050.92,19589.48525214052,0.35689810576943604,4.427818493294206,35.53749298281018,54.78939698149516,1.0418151135034075,11.030925411193614
10185079991.530802,3029318297431470.0,6280.55448472189,4.369221544522381,3.3831952551722715,68.45729372959968,11.153144102807394,1.0504725304854718,50.68207692596051
4224740398.644485,1657634984397061.0,6833.4086559023735,7.722492604708596,4.453955567802791,45.29597094591163,25.342969426214918,0.8789596698052312,43.585200041617895
11578104252.795574,173619005623145.0,2300.8187242586455,2.264169432443029,3.904264227129698,85.85744835128139,78.66827540908979,0.8328640580492962,75.07837956789434
1849323239.028047,1319342598051465.2,201895.3498450679,8.764837023342992,3.5335199421415737,99.99604458219324,29.434983608711224,1.0370790459975086,12.816325281686307
1917563860.4178693,1845525848011958.0,2727.223692316029,6.779399949925406,8.708731106346342,76.0087043163478,65.63384581702185,1.1293575338920194,92.10289982680841
33195454439.93859,3.0117862112162374e+17,1353.3346167840634,7.400738861237976,8.164728194427884,17.271041844227575,1.2671284956992839,0.863580701272901,59.572732041776135
3051900633.591694,1.5346886302044626e+16,9387.6764701809,7.88233785176305,7.2605803974237855,87.74251581680487,13.84054572634653,1.147173636502479,55.60237979124481
30685883460.366062,609896307710541.1,24685.582508655538,1.6499870825899294,3.719821263503542,52.7852919867256,24.421546110343783,1.1562753698090238,18.0246388411531
147369455432.06436,350130079821249.06,273.0761812200326,1.2448987372573654,2.0053084017389224,20.612562745500053,10.321920873158636,0.9042926225257418,93.8601363985239
6550540518.318097,4250659388564.221,3602.017369229608,7.401764897708146,0.1242769102331788,41.16962767538347,10.933781020195815,0.9647394579799484,57.96265135409415
4249394912.4268417,150892723041098.03,3402398.9494888466,5.365169123890564,3.0013641710943224,54.47808427902917,69.68902356121195,0.8297904692039675,1.9277583951696933
11113211426.656832,2.7193505086832896e+17,4572.837379666246,7.34365171760725,8.345719177468709,68.25135213601773,2.2024154465240073,0.9957511756756535,66.63076794535674
15667633353.76737,6979440830133.146,25584.57087355125,2.3505455582860955,0.653776040793088,49.253551007996,52.056730925979146,0.9443872938515803,17.762567822324435
39005005813.88063,1.6348932709636768e+16,8136.8106922725765,1.675660976167109,8.153275463004547,87.04341634511633,9.218787723214314,1.1265729317579123,40.20902734384908
3310501036.8116055,1986741110663601.0,4654.7291857786,5.251521034744231,9.581188894009285,70.72986338531143,63.63229165102239,1.0101879416644215,62.04722486613216
2216051564.2731285,127131367162801.58,643042.2372592555,5.215301213092862,3.1025551448228965,88.81609270691892,95.1987234051692,1.1125086949623686,6.049481136908012
43163243229.53412,8415795339523725.0,3805.6029322649797,2.7066862681345047,5.425887417006629,28.80108255846945,6.767523019406152,1.0061750367852123,37.06524512246481
11537193384.762136,1.5745383314031888e+17,20712.686986608525,9.41472258079528,4.743510271938213,53.88955989157233,1.4987122615960546,0.9014483583746487,28.874703592029075
2281387961.9615808,1607968135019232.8,11992.27265137532,6.476957419015168,7.844405009229079,99.5975213497416,67.45562133499021,0.8759407221702176,46.64781441111902
3953942499.9039965,135158152634061.14,6457.796335500866,5.232163280725424,3.4687712539426663,40.78453945263265,81.9058468028015,0.9872025041111913,39.73505659873991
3527334175.5434055,123178573309896.4,4357.659230373842,6.913867536910211,2.1491541141148796,45.42520949652608,52.35070498794052,0.8634274256415473,52.93036670844004
848203870146.7119,1198940411857651.8,44.462699173582095,0.5340320515115262,9.061563432585139,4.21764991710447,15.084640636840993,1.0226094012244693,87.8118185125245
326668781262.3383,3.2273008871733766e+17,7318.2666271085145,0.9257913700823782,9.576358309253504,65.32101513939433,1.1663067785511123,1.063049719330593,31.20939626910887
174333192903.8865,2.3437536924023488e+17,2701.0930648630856,2.5524882425403943,9.169449526524303,13.24047870377359,1.1221616496533597,0.9852773511380353,29.24212846361459
8245500307.8559065,120488152802522.98,3213.4789125190514,8.512526548302137,0.1608888183912124,67.49758155234483,2.0500780056209273,1.1208041583350392,84.47919654847816
15965640644.265472,9.635995692616387e+16,3864.729172526407,3.941719378612572,7.956112881032422,90.8085942413628,3.688566681804571,1.1807462221073122,74.67252776012867
6405392824.727991,2.4181365930716244e+16,2395.6022817688927,6.915871121457779,8.622515329515922,60.18757725288004,10.853235724385607,0.9068064679347815,83.1922345538853
359745304267.0488,3807884664556599.5,1136.2329936884387,0.3654063410924171,9.889873454472745,52.168203722217925,15.987320462624245,1.1765590509886028,57.54572656907856
5101083844.769916,1.0875118957844204e+16,55491.495138022154,7.845897142017065,4.518529720455978,68.73830268608104,8.516030771922717,0.9954498227985527,19.5140776103988
1855194018.501827,1013434871328474.1,787279.919925005,9.664001599287147,3.207154834219313,78.71413809666356,29.418181514783623,1.0067106318533292,5.856977282828365
9923956203.30766,1.438992173336267e+17,110891.7810981872,7.369245863085304,6.301961089785074,74.61775335890843,2.3874464770384876,1.018958389147805,14.241725848756385
13686879116.247593,2.5169568955482904e+16,2496.2961033467745,5.231367652702779,7.859054543670544,38.261007073757945,7.316167987535059,0.9854087985982494,61.8706119067113
193486789142.95407,2460310697223.81,194.26607782364883,1.2715454970780404,0.22098745624287125,8.296625499700205,11.053281435119123,1.0162913580314767,73.07791270603528
9032981306.063374,488227280109152.6,41689.88499105477,3.750553471435819,5.275147745361931,27.90836683184639,47.98343198454876,1.1245447575511753,12.297483036562491
50194047527.45838,3.3984548707757212e+16,6218.054043944192,2.5718283345564132,3.4902831723801024,85.24543891504041,2.0917711051938395,0.9766881669981378,48.888211291928194
15745951558.648584,113873465501093.58,8444.946351285584,9.317146564178765,0.8408361408105108,3.7258269274588742,7.575626835406866,1.1348797237548656,12.56224978823838
16101089670.928234,6.335531719858973e+17,6300.315883628189,7.565485142965424,7.111232526215803,74.41391280411887,1.0523285137181209,0.9106480914955141,58.396804979444
2586354958.6402125,1747603428493343.2,7514.829339607439,7.6190370982308036,9.327341555576876,53.114283197772984,68.8127567298133,0.8210797901873765,44.09748351822852
1366629031.109106,308035023184799.0,2410.0749268289605,9.29101044906847,3.3933388676813476,68.00538450972826,65.95102710853074,1.041684656424794,98.26583046001824
1634383964113.771,824795392697373.2,1826.5424572576997,0.35825903455579045,0.8939119806502522,48.39571477799327,1.74212822395935,0.8390163656532428,39.9739262478278
6768573425.2285,347057443253518.94,2905.3011376300333,2.8682785309410472,5.6674352545537365,92.3382665221659,90.33001827590965,0.8991408491090845,74.92968123832489
4067986902.171259,4052879605689698.0,6469.765664902597,6.074206795921322,5.775200618928105,77.1358437774256,21.764338490427335,1.0820541750331263,57.98488882872689
2321649977.9793253,7637009246082078.0,6760.8618462548575,9.168544973254585,6.151062621890348,74.6967167845161,17.610372203450474,1.1549983567330093,62.887816522816955
1028068325145.7024,1478668709034316.8,298.89616483783146,0.44136494093451206,3.369729359749668,18.907972335989918,5.4276305070669935,0.8841326315062334,65.930666109319
59301725844.56229,220259745435765.1,51529.3356614051,0.6332234446062036,6.697569831492987,72.5539165692203,85.22926923616299,1.1490426248365657,11.494042083303711
7746466064.899385,182022416274574.53,6269.231059043678,4.267789766083114,3.3754275967216474,27.941130624123552,53.344221377667395,1.0239763752665534,32.01359380381435
6556105074.427761,4327882598582339.0,2700.934760361191,6.226646954961556,5.435672064088803,58.592979203389866,17.678165452652514,0.8235597401094076,73.51050796449869
22940110061.986366,2.67362851643798e+16,4260.750406821097,5.9919415128216045,5.428922188785425,16.145086317150515,3.3677253218142162,1.088249313236275,32.624771076118144
5056931175.382284,2512810460630850.0,1387859.2074120278,8.569548994280277,1.9283581875552382,67.85620905260888,7.451485788125194,0.9465063605558411,3.913711508602808
15185165597.936077,1.0690438272964588e+16,15879.677902721529,3.647647319442232,9.544099317395444,35.202947828090565,14.468720303510276,1.130890077690401,22.25478088455915
9114157603.914984,3.678755812337146e+16,3115.422236608509,4.74379854450433,8.231444681599356,98.97883148179218,8.028607031155722,1.0171069263226462,87.61576522333729
7879721546.4966135,3.069268813487458e+16,50742.24551863881,7.639116982609963,2.7006333356465273,84.56504376975215,2.279950743192954,1.1687724910150972,23.404546256485535
3178737558.056029,4.623139904529292e+16,4649.071658463339,9.540071772165042,9.450089178512924,79.34022716390298,9.71750522244998,1.0381438049418354,76.86209752193072
2454116191.432902,9293077606701.213,3101.592373097071,6.205214416773142,0.7316320775105395,80.52468202084853,81.36340515463553,0.8793350550875871,81.67634346058058
7043791200.065932,3090460824458234.5,11678.002344074437,3.591748364244041,7.389522159580625,89.20538701050985,31.912087286186964,1.055419928018337,40.4473806860427
11309752616.287024,1.6767502606223462e+16,4624.994499153336,6.920862482602359,8.284196033014549,15.944433117461147,8.437126736097154,1.1304946225197494,32.56885225541119
9928749458.719816,7327888687378677.0,1966.7214569584125,8.345710323758906,3.077685136005932,20.885416381870318,4.556853420355258,1.156165894713027,60.23755678903071
134465502563.27258,3.740425978038848e+16,41353.06344654007,1.2767751618105243,4.958002504770828,69.6077796010492,2.3190080264823028,1.095471871230502,14.797907319136876
22160461459.518738,1.9705567119730228e+16,7471.600378424595,2.629207659508076,8.023363047457023,91.88716570129175,9.426687677776227,0.9710478793938812,46.492546482762236
154666383077.5699,1.0888828081432696e+16,865.7764766292751,1.6408033806462297,1.8359374723493027,57.761977743655265,1.4342973309250056,0.9125200147523036,94.76311317972132
18681071478.224083,3107104264183923.0,839.0432085513045,2.7842721525082905,7.293783021515151,41.69410000428588,22.27812147803731,1.0207464323574793,95.99505677919662
136258871450.9639,2040035726335122.8,490.1880192616984,1.6886473469822596,3.291213979561361,18.62712151527244,6.6048219868580045,0.8141175202993629,70.00747049314998
35406316870.6661,1.2337428464560546e+17,4908.021232623884,3.522869250350296,7.72149295563693,58.88384991552966,2.5061058993773146,0.949380740379276,49.12759002912059
10062056844.082098,2.654639207104771e+17,3082.4558835873077,9.75552833143457,8.667052811277436,32.20995887671974,2.0144437565490376,1.0932718039433615,61.26856779507047
21711725034.905205,1.7088231780553546e+16,8929.242265882793,3.012487346026716,7.7869169910789555,76.1114762552836,9.78883494177359,0.8713467412395206,38.97563260756766
3718453355.680427,157170775395594.8,14136.345778680463,6.158274640971697,1.0389648101698397,99.34853020479588,21.08676658715752,1.0380711650310512,44.21096874394925
56159962780.76949,1.1114320773123682e+17,14104.248953204715,2.5994525330962124,3.9543269353918027,95.51686309073202,1.1688138900792673,1.0856789264005484,35.375876616318145
17270442460.346092,6688732089549382.0,318.7561915729079,9.740604065104451,9.150239558925598,3.2809218228931862,11.76137001239188,0.8278555535754099,56.702222692490324
13816999201.808428,319051889687792.5,2831.4426792161116,3.279746988477552,2.0333647484256145,44.34060237696731,19.945429222942472,1.1062850180415542,57.2822532748896
29625915759.537594,7.350264487320492e+17,31335.513960624856,4.507239189204332,8.386049177814515,86.93811125385591,1.0523609750015335,0.9957231497282378,25.427012387499925
19067517561.870102,1865406394684925.2,693.5434205117455,3.1414647998801715,9.943684939722505,13.825885649249203,34.09880215426812,1.171265282497831,64.85640350032179
60560284446.32006,1.5845334985482458e+17,676.5312390038276,4.0837210585735075,7.818872646677656,23.281028048748677,1.6628786125091095,0.8682812094887753,84.42724284635156
16182111485.363422,3.0971401786391e+17,1818.4627305364627,8.445013394554957,7.028660261160703,43.75787165945103,1.4509693618973905,0.8532392887434369,84.29271305301224
3726352467.997943,70438843727913.34,3496.567062690767,9.13654117616876,0.49349467153191495,45.46115296171358,11.728049829632452,1.136250231492234,67.88277451041043
12156398784.275208,91513123145606.9,1375.0205428638772,2.6130988478853685,3.364154771345534,29.868263620284086,72.92630577804829,1.1266213396613112,64.02951734348318
16755751446.495863,4340913456944380.5,27914.53398694004,3.495794114443834,2.9301340948839925,80.03256060272548,7.084621720127669,1.0353552624055922,24.494767308511403
40314755838.31769,4.338486888785305e+16,5553.398502852604,3.256133447082939,2.367281736141614,82.57949933608731,1.1338330738253575,1.1779741327185218,56.599492589817686
69975256880.78967,4420754434016829.0,3547.1395493783057,1.8142496290575443,6.326206344761733,28.26069581678883,11.093538085082434,0.89175845081489,33.38756140279187
7739896458.435361,3237350322643671.0,5391.408906320668,3.9940450227975446,7.29657977182033,67.58900150337703,28.73286156521893,0.9917032203879335,52.38800876075161
10618652355.273474,556674430340072.94,5768.327137381329,3.6242964555162667,3.9679903270164156,47.4013387902247,35.477088279989104,0.8986477716581193,40.38964275305855
13543351764.528131,9862311186026900.0,3903.814119290429,7.482523793958683,1.3929724094087177,62.39959163058785,1.8041144011237926,0.9179996916966003,67.88366968329065
44433080950.70011,3.1652819560941556e+16,3841.9867781781286,3.7254557026887034,7.3534827185503016,19.831686822899364,4.122355332414739,0.9346213356696839,32.55007631034816
91030060383.50859,1.9732030806997805e+17,1279.2651240573157,1.8291657389678662,7.4262066040991765,76.39346497175458,1.5249695535046772,1.110812236222756,96.76484276045583
14853695253.165678,35346260057866.79,6225.772559984364,2.069740138484407,1.6558966324144235,82.06801571667707,69.2513866236699,0.8097562679108827,43.326560991922655
5044477028.378849,6.652660074331564e+16,56552.23444918622,9.344518577607984,6.899622950942023,85.9589237855367,5.112533023289218,0.8938171224181499,21.982057683826785
5812161712.612597,6.75630396022927e+16,22936.506169729557,7.278519120282786,8.127926674921012,88.93909320610304,5.85862087497773,1.0363763363514442,34.227027826571636
22859023822.951675,843593424726437.0,2443.012149481878,2.3968604219468514,2.6356245854377893,53.031296579146165,14.094970666163515,1.1642433251469562,63.15696895278165
6308819961.220841,2264400968920.305,9744.756453451202,3.8800801967319907,0.4606087159388228,48.60102525210011,81.32409937037302,0.8906810872742965,31.93554238311544
3408625225.0808105,210582351364550.2,4084.001463085799,7.011486846219241,1.4660664851949916,85.30076634800504,27.25384802207797,0.8848689250554679,75.64881534330965
11166550739.58146,136839695551.51569,8356.263221376885,2.0373522661687344,0.13178703839869624,67.1093393522272,89.4448071727686,1.0731896673285386,36.142436010450865
19185102207.902752,1.0055870779177442e+17,7962.651513621528,4.816827645970561,6.411811710580893,64.71232126373214,2.5675987569794545,1.0327635913720736,44.65308652364079
11733904977.190454,9.355800855779104e+16,71355.51456500469,6.536209795549779,5.194941314042937,60.627083492699626,2.2044538207366258,1.1911004284636073,16.14858600596328
20755219456.32354,3.0226157434709052e+16,19639.72212232069,4.548919744162918,4.88886387753269,60.46411522044892,3.8230255130894033,0.8819045293328547,26.044137901113317
75590546364.8888,68217124532018.21,501.35901271205904,0.7171748871296894,3.87469918323778,45.9957601439688,80.36850887460686,0.9672902573149993,91.68035820141334
37659294129.77189,1.827349338454217e+16,908.2433261918497,6.120034316725865,3.7162127400327933,10.882358551823089,2.3120394323335396,0.9440645037432324,56.28538381177743
277979041711.5991,15541392670339.004,1692.9987335260046,0.5856627919728614,3.993303430950176,4.120954637212302,93.80979472622711,1.1021919903067479,14.667063220778054
182360981965.9855,2447059996724903.5,702.9222322592034,3.0904611375779227,1.273152862554061,4.212625904014123,1.2289087038604836,1.1977347636179188,35.613540094308874
812755373541.2557,1.972534669900612e+16,790.4848357466628,0.37974269656502246,4.692741591030224,94.33860333343068,2.4389072493854687,0.9358956014670902,88.46541134864665
176791662862.37863,1.797316069852509e+16,2548.416236719307,1.4148666273637187,1.9702594073324313,97.46969567924624,1.2785759063756406,0.812887912710066,67.17110717437413
27291969316.89186,435948261715578.56,6564.407193872244,1.4568250897786739,4.767718981790598,83.52916547442528,47.54694900491274,0.8927654461283324,39.95341015947045
1181355029.582628,697632938060210.2,55953.175315994624,9.499865493131502,4.8962604710903825,94.96089426582499,70.21103160055121,0.9559431603341808,23.71885681161565
17158728031.460463,1.961564106537763e+16,2554.659991482278,6.062249869020656,3.7289236149580676,46.77123852407963,3.590573189373205,0.8134982017274446,66.8754676507525
22949502664.080074,873186706281428.4,149.23835499699103,4.5842446252784335,5.3536675685834965,5.154955596022867,20.224506449814353,1.1739169641985019,93.88471041538716
7369955996.936924,1.0343468314293836e+16,2538.1390600941068,6.273581189353357,4.202894551521326,78.40848502796455,7.753479302535161,0.9455744696730608,90.97519240734366
10704957615.04877,1.9264760782403626e+17,8862.505564570953,9.849195321468088,4.8807299114245835,59.11102604723892,1.424766209592411,0.8891430427250059,46.595655911698366
4106016423.721408,408298362291469.56,3725.656800833712,4.355926456631653,5.726844168018812,53.77319556268238,78.89220497211234,1.1105095654506492,59.09198265002358
73871318399.60188,3238026542896879.5,802.4236286396856,1.9747478288416045,3.0612506518253935,25.25660111449715,5.139138692991619,1.1560798314844405,72.32805863948622
14067110261.14841,3173261292726804.5,1638.2252020564883,9.124888639378092,0.6045877130539529,48.38502558522128,1.2392852651813118,0.899241585201037,96.46972166987834
50117075410.17625,4.1041978995460536e+16,36778.848690328596,1.724837392754251,9.282859937888398,90.37987761063175,6.066619277468737,1.0156558201468795,18.915021183615522
3696320741.0516863,6891599277661950.0,58844.577335204325,6.6357895098989435,6.120333141326936,98.00232398186832,18.412508807891093,1.0059596046701988,21.756027129437655
7152048671.725726,1911819287119439.5,2747.5282969177933,7.892070986740517,9.21623918231864,10.88210270147415,38.04739512962689,0.8368121051169597,33.46080615443487
23558961066.565704,1.9015529693013904e+16,632.1749422519146,5.282718135928384,5.856067170819698,20.568691982744237,4.860419143918338,0.944020167214517,89.40065876354751
1941788087.2415059,1832906946170181.0,3050.253901302,8.577764007882765,4.161116662047356,80.6805914217743,27.17381017499015,1.182063986353334,96.25352726320573
26647695066.588238,5432938406275840.0,112.65253716221608,7.253256123476074,5.389974715402902,3.180018875730961,5.984068970414388,1.1890262703105035,95.49306186258715
92063464400.25165,2.353368904663926e+16,744.820754452959,1.3996866626147335,7.9543908345543795,45.052215305195915,5.290720141726865,1.1471355630145694,91.82056023196435
26727983742.38648,2.0429087605936064e+16,433.3225611918767,7.360143745222423,7.531601098404073,7.425245569533541,5.153861092867692,0.8177985872634299,68.00318684450076
10727784720.710867,798202847144773.6,1618.7460561101548,3.2484724505193356,9.163645866008501,31.2680005459271,71.48120824405595,0.9092617765308127,60.429507103225475
70847234795.88083,136317689951301.11,60808.82101397226,0.5743175287697577,5.389596073401418,96.91051396690933,93.64063970707562,0.9191684694470923,11.285876599190464
55924931160.465164,1.8843661516376246e+17,2663.69818574464,2.6620087250666975,7.73155646765961,71.95669449897969,1.8432709418002817,0.9651924216645521,69.01528440373072
17722832333.092007,114099432925654.0,6094.91491924014,1.4148819921705087,4.24010926404064,83.1988019579245,98.29001648428316,1.001006888928941,42.2727377163523
78019076349.54514,1.9572899635712464e+16,646.6368617895829,2.143038901934978,7.8510517277531395,29.4395140162634,5.879907216912531,0.8384309909975921,81.93242727156158
16641667109.631205,883885558789685.6,5248.185007455947,1.5576335536770758,8.893954704292831,78.54003207247636,68.28068752247039,1.1396579201567134,46.832491539112716
15065532867.241795,3280865889452596.0,1362.9140395243453,2.3723702140623697,9.08819692050645,81.20073193055217,34.104264822149695,0.932011465300262,98.71724153016315
8512687364.55085,313460690497717.44,2824343.0597566143,6.328423325515155,0.47468774708000827,67.79584485389398,4.160747956434738,1.1862235820533846,2.6897051625860082
12483832945.424606,3.0935848583533348e+16,48075.46825840453,4.936791573246024,6.857830338488726,59.81183731986978,6.052500612676763,1.036305098459004,17.593865173121248
115295067486.68594,8016122541804414.0,200.5358664239139,2.1826920756896424,5.863434201603975,9.987890258138934,5.069500355531729,1.0205748664720928,90.4266681762839
9495174874.7949,1429438601673536.0,2807.1251687083313,4.096711847358636,3.3998069625519385,75.50546310162206,18.73052036213283,0.9118923251661978,75.62221361896749
8493292565.923991,5180381534932407.0,1004.9827686436735,8.778728328809736,7.300774101216767,11.810410355260974,15.277987581706935,0.9098602578167189,60.44370897599853
34778472733.544716,159606366728720.16,3197.7888497717367,1.9274694238801091,0.8480439414147356,95.52252510636475,10.669367338606166,0.9087612087272603,65.94527375998737
24475921989.76903,20723814076226.496,8473.073130009509,2.3925610618333493,0.724480006083387,31.04310000986757,24.92191189508367,1.0716597954245248,25.403198355159407
