v_c,v_m,F_vmax,epsilon_B,epsilon_E,E_52,t_d,n_1,D_28,lorentz_factor
1651355830214.761,74349142895942.17,1669663538.5289774,5.956159579273204,5.924691746149174,60.51153298143382,8.039960034869017,1.1584182264979082,23.57903325401712,637.3136861143553
55596031674383.42,10098303847930.766,141367418.14629033,0.8886692848458508,0.5835909063634512,57.663664841258935,1.091523816914057,0.8938050415132183,85.57022049778239,468.33554148932666
1222028946466.9941,2110084448633.233,58281454.915687315,7.613195626329082,3.695641426917706,45.90969421068346,35.787161042299935,0.847425322245333,75.19170008030771,690.300126931589
7362178620333.436,2423841224761090.0,334028255.0681528,3.0779936579748415,8.131472422763661,91.1477895651355,1.493100551619107,0.8423772610137084,79.52577697864213,596.076449710122
2304047276361.6553,14328220819750.248,310721838.9419004,2.8924672838213517,5.301145042575691,61.04098876009771,22.58345698184799,0.9001834402233679,69.66404822157712,192.35054990782248
21891005522054.38,734150590076.8853,6677616.183834392,4.040832774657654,4.594139856166824,1.4505377021946928,21.270208314677603,1.1206443219627096,28.791432666963075,783.1595382053553
681558576520.4387,160106072416.2849,1698915007.5853987,8.800564543921155,2.349199411624531,24.7828879396894,95.22077648291024,0.9887338535580464,11.3765986421266,411.236508483144
47602650391569.78,1102419402057254.6,726092508.2771661,1.253788051762827,9.214255813546385,22.59737368694858,1.3702132685917416,1.072177484528218,22.331282300077678,519.9090318537671
439514383853.1647,703663928833.8145,212802250.6610719,9.716748231755194,0.9465208942935105,59.825585658083945,21.567058180567482,0.9998707362311774,91.76969568485724,289.5581025377759
537416170427.4087,1.2498897235898564e+16,10867700115.130762,9.867390227762636,9.747128573753889,93.3709859721487,1.4384695213225362,1.0806670961493245,37.63252142415795,196.03590348020902
23356614611923.082,131824032727.26535,61467187.27835292,0.8198682433570148,1.3892223606601244,97.22000380516485,37.681332285244565,0.8399763843107313,60.91720241642009,744.1275383340613
1961869280334.7207,73192802262562.5,444947455.0386865,4.836461481735052,2.9271047152550005,70.94201790974496,4.80032858812706,0.8352048529497949,82.49938124804729,265.52762512627453
3038427669138.136,44919243152194.81,182791182.92233068,4.00827973269329,3.2171698757302356,64.00854271511167,5.60171875993217,0.9405689298545106,88.99945645539874,412.2473603982085
15244269510807.518,868446393246.9303,11268638.17809955,1.1607699555236957,9.312382235067135,55.538894044575386,96.71982254282071,0.9410645437353756,80.90357093011325,967.1211865736955
10120506766353.709,2661682222540409.0,2289476994.366337,4.160385135203849,9.574632191231904,14.94390014881847,1.175214939626898,0.9239366413249478,15.945473206323513,387.81070084427193
992834259669.2156,794447634329.3185,85777978.33198044,7.761498049583297,3.757408637619146,33.691332784409234,66.30901897160439,0.8182173194018936,56.16692230506948,476.38338800263716
390648818251.253,5919653418172.4375,363089952835.8403,9.373729556623822,7.3547408890471,34.711163670038104,56.989478300915735,1.1986013836749987,1.403871804751689,271.4617587425606
16518700828438.928,6901886672165.618,59331171.81275478,3.0651748811986095,7.108309434698716,9.545877563034471,15.860544749649133,0.8966481970396509,24.751583928037743,916.194705481785
2933053397041.2324,1548974725544676.0,13046675477.443378,4.640444400464168,4.734416224679215,26.30850472309063,1.2890967610473398,0.9980735849416063,18.118864710504027,123.59646427846808
2845584518224.8623,13690194968216.03,44475326.64457574,8.738030087432053,3.1812732734665037,13.964972079566037,7.237229612256436,0.8854971971139428,66.94844239922428,639.1682648869669
3854575791594.001,281057105930957.6,173425922.70240068,3.223151363017931,9.662274988130108,37.64871459892075,7.127210422784181,0.8210930241855807,92.84884238375193,187.66899913772204
764725403904.9287,2034147323334.0361,439149543.4667801,5.787478323257401,6.175668491996058,60.21465320472101,81.56179233084244,0.9934401965139547,36.25700234176775,379.3755022618637
310792409966.9543,1651674094708.81,9038111629.833895,9.334034214403001,3.4513322711868937,99.79418856703711,58.12171203514552,1.148040465852835,11.499579019901324,487.0341112988678
1761260756955.1504,2388761686852.6543,932542376.5453025,4.886314850903364,5.173901724738624,69.65383133784034,46.113151680831834,0.9552859854455071,18.28175206475453,854.9506244010959
28110603840261.855,13683249066284.379,19099582.66243994,1.1697438631073018,8.24235948962183,27.187272278346065,15.390466844575473,0.9944293490800273,80.28106011792595,615.0485512838757
735267465094.8003,13429875763605.137,3587683996.125346,5.512493449245375,3.616398857304407,64.02561014055777,18.528758444973263,1.091739880664363,27.407217002106123,184.13560227187918
8789649447408.68,7309901526637.113,135055960.59128037,1.291734962639186,4.834156048614436,78.23131306964488,22.18458343965397,0.8924972299762595,77.04403691367952,302.3583739917605
4072814608335.788,214922215414902.38,320074586.76260567,3.32098683456592,4.247340357279943,33.265588875938754,3.4309357645022702,0.8224139121877259,89.69881749694503,137.39297374852896
4973660535722.2,153157327544669.16,1275643525.3796105,5.149695435589315,2.1411671617538652,49.658719628079986,1.4067545433410342,0.9212842127508214,30.49600202045367,708.6850349337693
26884303748316.426,136460976911586.48,1957543430.4022872,0.930817186009411,4.091421403775664,98.62222177499923,2.6936601233327258,1.0539397074303642,25.246246397587928,520.8502253870224
305237582470.41034,727156078476.2777,859333224.9858795,9.928903653107563,2.590575058724352,90.90354690523706,64.90315078198222,1.127764596139862,33.71109567278817,518.9795643841135
2146290417682.214,35798959571125.35,144103636.79686758,6.3238843606592186,8.443985292127358,18.108510844666295,14.239555949678046,1.1289737150481853,43.89328401744308,450.691077315249
2966434798713.549,3929579943948721.0,714270401.2556165,4.257915964081781,5.688721508743787,92.96132013614263,1.0362455644844415,0.9472193350578763,98.89703676167707,292.6969331152298
1692833822412.859,8212808578148.345,610115674.7153579,3.485928025218197,8.35276856751645,81.8868842049985,44.9649409634272,1.1107414942459948,32.43768325669784,487.56500607078243
34446128796731.793,76148441301068.36,630356569.8162674,0.9229974371341206,1.4767442475786667,53.11296625956759,1.12808053987557,1.1042134295716757,52.36257848788209,295.5139219510804
631642082730.0123,73445788718874.33,246013760.37412184,9.99091855895366,8.314088473607104,65.4147046672566,16.04041908997687,0.9042303611022781,71.7200079528031,470.57024365241097
1152732496199.7898,452442970766.3769,4044982014.20788,7.5271623367250635,0.7977864737714775,82.381130677667,16.716822743509077,0.9050379631606511,13.516433912965299,825.5993650603525
309397460844.0567,71229389130183.05,4012134158.8833346,8.41859179979547,9.984304157199297,99.01290468950837,32.13987060956468,0.8114402357623787,34.41095921956659,154.7079878783703
3298750618961.708,10959025643279.033,1149865746.8018913,7.8311112538756396,0.9348870085327895,22.733043301790456,2.177367468761495,1.0158616513747474,21.422539057907382,692.9896601694788
1749827704770.0803,1934333464595.0168,339997682.16218936,4.971051953125727,3.246641555403379,78.70909061781964,32.6871079205209,0.9146719376310185,36.60025571066183,783.9475840048852
2152028595731.1626,129199172672262.1,334396609.3516235,5.36833222031369,5.089386722792207,82.12718685336539,5.235063223766192,0.9877896842315509,64.29504390327412,651.9124672006441
8136935645842.21,955280177241144.5,200414500.8468033,8.623145297139283,8.779865002177957,3.9686682798517543,1.4248819132636845,0.8836599589995979,25.310698321843113,487.83819130328305
1091929763514.1779,390481336610377.2,2094123274.387594,6.896576900689458,5.206475647463175,78.56994833941587,3.5349141139357605,1.1508692327281849,40.17614895560101,386.7818972750647
1675903802132.9377,1741078751613.8635,22317477.557498712,5.124037934887116,7.035401310582555,55.24124681425894,77.18374245456498,0.8669036785775744,97.29419245996489,778.0301557436235
881450619347.7357,34607396034301.344,1815494270.5492387,4.769987146149357,6.915087678721786,92.10003742614975,24.527771282602707,0.8521571375881128,40.304568927889854,191.41969695940116
2999528769393.5083,6417740583057367.0,312218537.3339372,6.1890302517386955,9.130656682386615,21.445972140477547,1.0829954058485471,0.9307169025125704,91.87088276544037,182.5739976107234
1485195937112.6143,5906091309359.181,89348062.55898467,8.702652970694409,8.394767309264225,15.616861591510323,39.11824821373503,0.9411255245613082,37.37651117236698,581.7910765237366
797934573619.3378,3903574110850.3335,54705611.53089284,7.961023255537615,8.921730700742346,58.08793364257359,77.09671013647586,0.8424662689130173,76.91984084944687,677.1921571226479
53351131346463.88,362726653455754.3,122748458.18699153,0.9978420692494478,6.055116674806371,42.56526555505228,1.6638834840120393,1.069889427718452,58.59633892830085,720.9916774145163
22028933371475.754,18974898874787.523,141245792.31793994,1.1940260493079322,8.005266666784598,34.1700505581294,13.400399712981622,1.1154598901509611,36.100831266222436,598.8473257417622
3918993168706.62,39697473397352.19,197703921.477058,5.079897264250575,2.047470306988253,52.611796786750745,2.6578576660553805,1.1713969289561588,60.76035434210831,969.4308467607311
2744398682568.436,1868165041901182.0,20702106035.412422,9.886089812853246,6.0475287842672465,14.44222854891884,1.0299996245744523,1.0610097112896186,6.382220726310995,434.17807640672487
1429526688541.9329,182330605456829.0,197326258.06208178,8.44666134788181,5.356033139115474,44.6787389649682,4.215301351865678,1.1439760423532264,71.37513728606213,648.8983567004776
8699611470041.897,9546856465970.303,129354819.25572331,2.5305646932646897,8.512998970284224,29.580808397816796,24.1999113213265,0.9185113267576022,32.1574634395831,717.9578357610221
11489498446767.678,282095251494.7264,4407389.131113898,4.9236569127656145,3.242805194290628,2.113533208635458,35.508953165316555,0.8152784267797595,51.822114939784555,478.0040959767709
10749475995186.348,2985802991782.2085,15403109.661385376,2.7914595181632245,2.172813697700436,6.575475111910011,8.657186070361318,1.0968223667685202,97.64359559810134,238.60038993270246
593277915495.6788,2540086160409.3936,694448738.854726,9.817201693476438,1.4030298803834655,86.92844318941754,14.358619738024085,1.0067895672456848,45.29932497276458,602.923689016917
1695031749033.9045,2616837785888020.5,1022537407.642595,5.13108606745474,7.83086670570455,62.309459905108746,2.066533458461,0.9842273754495368,78.83029714563357,180.6820701245091
16654044816431.54,445743812065.6101,411761.1705268431,4.679504316672596,6.293084491644085,1.2792535607588955,39.55767285065323,1.1365416370066543,92.04885890063981,877.8725469869559
5037317854626.549,17237099328202.84,36282968.59580152,4.5938681329475575,6.835730480907046,29.09273733192306,14.6729393111083,0.8488249828583054,67.80612640277593,889.2815431966814
69967326984783.45,9548105354563.43,20354733.793261148,0.5175061747475784,7.829112086481549,59.94875406613246,15.808406561561597,1.1067394879429049,78.85232620476428,948.4013291713228
2888829490894.819,72908581788938.48,3364094491.4332595,2.691923145626275,2.337164428174039,90.90162165809464,3.864404540560815,1.0064095523465546,41.07318215555094,174.74261870155942
8286757992262.606,31855094705958.355,30435285.060929067,2.558000074734353,9.451188611166865,18.823048128727656,14.947094754425787,0.9236762439779308,87.00571298260685,342.33335144488734
13501006546182.227,118982473865557.61,80604429.82677056,3.596062954936312,2.7363157184242355,21.371975770359562,1.3037616633721036,1.189554014673481,60.041023816148765,994.7857746365135
3965563297179.7114,16050703578635.703,394174437.5171457,3.7891824170578388,1.1788251241591277,30.830539150434866,2.8247767668896824,1.1264466447241812,61.278621425195055,259.9067806690481
19563792718873.836,1443594826.967503,20279225.973426,0.7990265377364014,0.3863312251915527,42.551772679766366,92.96864766607405,1.1937451502987946,63.95622354982648,620.7724465553221
6677337109185.839,716827002481.2223,15001195.904100822,2.956710368729139,8.897033193175204,17.8777962597928,99.86110229903572,0.8749754453597959,51.70621258714501,771.4067137469148
737089981436.0869,105143644078.96143,61021332.19317131,7.248234841481794,1.7048336601973788,85.89928442715417,95.16021724447221,0.8913370983253024,76.48991149976973,829.669595707034
575807114583.6649,276236874563041.06,1801061648.4194324,5.763055113429259,7.1104729032363965,97.47896984479704,9.080042191946573,1.0436007573893682,69.04194603049719,133.61976379016713
629081111693.3468,5306196280519.367,1089767742.6384225,7.736823450966955,2.3565135352834123,78.54531629284051,17.583188038867657,1.0849671555275082,39.23980102481342,403.67688298534966
3376872923020.0127,3851683563507.447,1232065183.4370973,2.398158832738625,9.59353524317642,91.27018532664634,65.19962722422714,1.0828005359893547,15.459738223157064,787.5392920433274
607701029948.0195,1753903922458.9304,85826955.62378046,5.951750122994854,5.792015807303308,40.82645269034786,86.21383132531729,1.1099150056388103,89.19727261891452,227.94224149798015
19868326445026.5,45365054506.7202,37495718.05787323,1.2847025991794199,1.1755587886341805,42.92120464971317,46.39957507561722,0.8647687161901434,46.113455922790514,936.2235772772983
362422128982.60144,536060456251924.9,2960345794.650517,9.112061779665794,5.929658130100848,75.12078768038033,5.362992127523169,1.0772697261750575,61.31424131578416,123.36999431699076
1295727646375.26,7634200932081.466,3031156521.126602,3.6686420456644933,8.986289412381224,53.61600848724881,63.80705330624957,0.8526393518643617,18.258162749187928,177.23407467579113
8820057730035.643,70596859656783.27,25628356.99575361,9.53724435261387,2.4787888379449843,3.0792498016194094,1.1994541852991172,1.121906368473176,52.46205385768899,767.8484660187287
492609054779.9641,7016501329785.14,213389654.54359236,7.386852167342817,8.918621318593457,87.80245835377947,64.54597475903944,1.1665391253974586,59.312008962823356,561.4833692542843
3018625305022.5244,5659239944742.443,113674407.71883681,4.314150416514604,2.859047688445374,39.287255773675994,12.994622309646264,1.0246545558621718,63.80290148744124,531.1134364133402
714851168271.7133,2940829432028.241,369815100.94910336,9.36692147878537,3.5893311050021897,52.408650786029995,33.37698574199447,0.9161678972822516,38.45971999578462,582.4441958405563
804146418908.884,19640365966203.8,839936045.2474957,8.077131096971836,1.428172521629134,93.17690457952493,4.801606432720862,1.0818598022179646,63.54243504755994,428.56331643211
532449735905.0513,160980848476494.22,1401585126.8473964,7.824357602898849,3.421558437803128,99.13831152913973,5.786744323495115,0.8132094452917561,87.22617945481682,140.74310044422168
286143804865.8767,30574182434524.45,5159158601.407531,8.222694284112064,4.497062108530103,85.53553788803397,19.43839228136212,1.1606688820379512,33.22095666972601,152.46202548554683
493574739180.40533,4314352255086.495,1163163459.5198555,9.85767176996777,4.122650897290655,69.7198257549971,33.49651287196739,1.1257336431126792,25.20271068609206,648.7291977097163
59395105149466.2,28027739521016.86,98648040.60302317,0.9176708050585283,5.193657998477474,24.027746449839235,4.893129875901207,1.1504616986363403,36.00095339522549,760.5707382504509
1162131671837.6084,1476039572597.6924,222486811.50328875,6.809233385236755,5.862932393224758,47.419600992373375,70.7572525834078,0.9169821670768868,31.18736135303973,778.6792873215521
2352289189528.2173,1.0896218786792744e+16,7813315562.752712,4.324569344227709,8.740321899959254,79.44644329778255,1.1159053400961443,0.8634065698915432,38.2034744417111,154.98725325557322
578101161141.9095,1532937461060029.8,28748754193.302418,9.36202439106575,9.82760615920958,54.57935726906773,4.647035938063144,0.8409496156585129,15.424957061967483,135.6185642795988
2733133554196.33,55859491880147.01,2428613981.7037544,3.4968873929356903,3.771891893129346,97.68181141612637,7.097338872863979,0.8253012566411353,31.547555945018928,332.4885932768804
2106324885778.9194,549538147827311.56,625862140.6022357,9.916901203306368,2.6788510363395344,67.77404532804275,1.0456851237292402,0.8919092676166614,53.85665466126724,982.404740490151
2268850735645.951,67075491701707.67,419153836.4469894,9.014919582175182,5.658965916412456,24.776118851445734,6.564694367770855,0.8449637638737426,28.607785448556672,730.7802407373294
7001189598561.947,2608575199886.3647,15035337.101469226,3.889554481617713,6.161386826308688,11.971108796291796,28.758001760750602,1.0080662590082716,58.58893704067101,778.6108751160679
31759072302717.664,107106106453.57845,32825366.234095182,0.9126727809253478,1.4748269917358965,17.655774856513975,34.02588964150639,0.9440405216592769,51.68932197877523,352.246139161039
1975356021565.593,411966385379.197,328460979.0486575,6.479767775444882,2.901008712520934,14.975666219733036,48.752827195052234,1.0475058328156546,17.51705985318847,562.9403384433651
7080522807158.2,113934484949454.77,264055337.14745304,3.973873537539243,7.393753544125645,24.02656925395269,4.813331111145328,1.1482289725366575,29.835988420538087,852.3368406335259
5365752525450.42,45125068628898.28,107175240.95964143,3.1542123623415947,9.537475393853716,28.790109562715624,14.758614157595838,0.8530232294041282,58.868105653997524,370.35562266819977
7513083043172.665,120523605439314.16,95972695.35469422,6.326000392860596,7.4540087098844925,12.102834090622853,4.139097974526401,0.8832292808653415,34.245501307922275,977.1347438898165
39630802341560.164,200899616604.83655,8942720.759444898,0.6235989169580084,4.911062556348939,46.36668753680849,88.69914226173441,0.9632064126270622,77.94107729301133,836.5520081502251
1577043007518.2153,275012330092.38525,78416432.6441214,5.659423855594984,1.1688392159424146,61.085467027404555,30.193563313496607,0.9524396872081633,72.58006899525881,731.7426996334393
1155214252162.6953,5303880435546269.0,44446397802.10492,4.808533833785942,9.974019450123896,64.92987564593784,2.101741060277795,1.1924430935793728,16.338060847902103,111.81169407118186
1159652675778.3655,77517595755088.45,123929387.96050647,8.509513046941132,7.466521414572398,38.32907704850595,10.489683116199524,1.033245573949869,75.26363791986252,526.2149702786407
580526949167.644,1249865271265.7786,179350270.04045781,8.464762443427054,2.4423885851661926,89.36959813870503,36.93284735049286,1.1107803252435349,63.503202571958575,760.8851037762274
745143689115.7424,3824711638448.5083,531707307.70436645,8.547609269036679,1.8129607069816809,70.9178710336302,13.523527910662935,1.150901064536768,45.6782403006598,614.6088998942972
1676541020619.3743,902415589625733.6,236484981.3215025,9.711885333141323,8.305538613184972,41.92164477564569,2.5361710222138107,1.1386200055425897,60.40824989828123,893.5912591907259
1340033170727.2454,4035012632767.1104,52564480.086302675,5.395696020737077,9.348351645779212,86.51994518836567,74.58444270805738,0.840021223205111,77.4198153376561,881.2274068234537
428522005924.69214,1078867337180.6952,605304069.3826709,7.038687892981815,3.597529829217174,66.04361194564505,72.29665277059712,1.1870366879695275,40.1035912657196,317.40370125663264
7992496735748.094,8102965704920.532,49347204.820050605,4.131879251472448,1.3263032364527396,28.480086876129793,3.186906503033346,1.009712011424466,78.81047627206345,913.5407046686935
22374715108984.06,1206131130392.2783,21858460.782533586,0.8237345573128927,8.743907552508595,36.0433341153934,72.01844437311426,1.0344485936369425,65.59338826356597,502.4180332947319
330277754370.0452,25802563708234.516,29848726047.84875,7.935092470642814,7.142412186630161,98.18007572258279,32.645210087566284,1.1042853423820327,10.021023961030734,244.85115089316446
3722211182421.497,59213450783383.64,3172347900.8511205,3.783083859901004,7.279668550644607,23.81737133630156,10.99098676242879,0.820742818877348,14.823217905146752,211.03051617470032
7478267180697.269,1320734966845507.8,635745043181.8613,3.4336849338109863,8.370714176124304,47.914028044069674,1.7988677684508445,0.9960337332076048,1.2576704315220875,618.4144602449653
3335627487080.1533,5331038428862.632,858053879.5404145,3.4173856128506506,8.218689043690281,57.00938269839913,39.4652916709333,1.113308997787543,15.16328416101618,992.9127577500676
1020020740864.465,7190257203426479.0,6880731566.270299,9.025637778979275,6.989029801438068,90.95473293662826,1.0751088544643435,0.9959147783068102,34.25693398956946,351.1211061897442
901739596179.3784,951871200668.891,384644538.41509503,6.889906620245087,1.7129638309444586,90.89905858975953,25.90742813401765,1.1531869434727606,41.91799433176958,867.2807595501836
2602070726905.312,222697434366.9161,67876823.79534878,3.837063021917752,2.166277959037031,61.92475590807814,60.502740396886935,0.8994346729401879,56.67242130343273,828.6234473337029
2953688476333.386,98326730576300.83,104135528.18813582,6.187625443117477,8.89049019489059,49.894325725823045,9.21256471848578,0.8084526805250616,61.57644712759613,958.667599486375
763692844638.3301,13394567250879.457,4914541283.570971,9.551587772386496,6.701130192119929,78.89748074249108,27.645319969388503,0.9381115617062064,10.4030017784718,979.9248248437427
969625562306.6863,613556273020445.5,696945674636.4789,6.186189105367952,3.4789053767793874,91.50655468115467,2.311527433466375,0.9601300853223811,4.024717795971761,165.70294147384158
11358007697173.941,1097572482621284.6,39207599980.77849,1.7480853958580571,4.410847721574427,78.85036168894952,1.0844362104256124,1.1843026273264097,8.770521345775558,369.73232686058327
1542004074677.092,366267846235783.4,1703152835.2486908,9.319060049501468,9.562177627515926,41.979541183284546,5.017336823899441,1.0765526437836677,19.10840669486028,890.5990304113383
2973784397899.219,527576259229286.25,304443754.61736006,6.896403619403769,4.001039479587851,73.79885872346102,1.6575747189710146,0.8400529267807837,71.54958715788196,861.1121965428961
4735184535856.338,45274730611666.4,100382231.35374582,2.597173917707579,5.783072105046351,98.99763748631143,9.65946302213621,1.004250433654791,96.10929535095003,648.0351347242494
1143127008977.3132,16032471621307.57,6820611099.658673,4.736273351939959,7.3030929415191,67.87115195218958,34.36659875412054,0.8115839008608372,14.175702995103556,238.61969574404392
408724855745.69604,13915029125751.988,2211579681.958776,7.248572338965821,1.7578583931351441,91.1343685677556,11.607354587990073,0.8678770865915703,66.92783770541149,104.90825156307965
35540898672627.89,78391345279737.3,982602035.2947876,0.7788054665623311,8.407048412154618,96.8737157086871,6.788963259604724,1.1025016916972623,20.512820379328314,891.9673062027927
3539871014909.0005,121561132335269.27,2480137535.0370665,4.480353787930022,1.207818632258496,89.64971990359008,1.1247438713803002,0.9330959271812329,40.51144962632108,446.9180989930535
6798559526088.465,5518481159921.929,7731457.2400965905,7.086586194738884,2.3107392586169784,7.132557660315656,5.737081242529804,0.9518553204654427,92.90677740261341,865.9535693920727
9713213686493.152,19099936854041.113,72963703.11200109,1.3825675988677548,8.528604714476836,96.04247987796626,19.361286352884438,1.1801328644695022,75.6354509178532,777.3278134718232
6959380543811.212,1972608934892.0605,45168426.05664869,2.1428056918666525,5.271451897096434,80.2481856965244,41.41750043844361,0.859058918970453,67.31150793237966,999.4059818953436
1278603093947.135,190332912196564.62,7902408449101.725,4.607078634648968,1.8584073775193288,76.897594440587,2.171351544501847,1.0192269242389451,1.2925557173153333,111.32609632370897
1795284253004.957,33966119360919.684,986934935.5468303,6.2684690444149735,2.4407722534506653,63.93520567893371,4.682675610273946,1.108792624558476,35.83446341896067,633.5050157528608
6686275758540.901,3661283526986.6763,1085286997.871698,2.998390411780101,0.4264859407129481,92.42688729837381,2.0102918840134896,0.9565550564027427,39.32658003611725,680.1186673958348
79886129306057.42,234697986993.49734,12375041.52341107,0.3592965615634539,2.880865512191104,36.51424404803419,40.34392422542374,1.1808112544799525,83.33540649286813,496.17285601474964
3160301099762.644,4166371073730.0566,51620419.67655071,3.6242184603727527,8.38303419624358,21.48933297117661,44.11464999831913,1.1804854000695362,54.880866071406125,462.03462283849245
1719813436877.9097,278919138819.0038,70095107.68298653,7.106639547082406,1.296172984366622,20.114837811448268,28.276109102771784,0.9615841363432143,54.332436964471206,501.061388020878
877591241691.2208,5926380893884.826,158131010.48514432,7.7913532117391195,4.37840304845666,54.59932647534307,28.672573777083116,0.8976932956037189,66.07220233256162,480.394540664354
2477819545824.864,154738873727.9706,633167151.9935439,5.4696324806351235,0.32625571301902334,45.09125246526803,8.136644481763046,1.1959772427136155,27.55012834383803,818.4193782933874
1609898569936.695,1739752617205307.2,773180197.1635563,9.828733804584632,5.866525231126407,65.17227366914844,1.5252826739450516,0.8383053230394689,55.606729132991845,629.6066668242793
4312224838429.343,3862082858915775.5,316594350.59720516,7.00252354386652,9.55290294795619,28.16185273720421,1.0201531607459557,1.1729702816933378,47.108131926532195,884.5148869780014
3788520979846.3433,1984980411079579.2,729577461.2244996,5.985132510507732,9.288081783685813,40.74224845589409,1.7163812683029156,1.0149611888749455,36.93375423598301,692.7426997965002
809121638399.3445,171232938689425.84,161260879.72759718,7.936084831978896,9.284797519954026,32.09864752726327,10.472852837469249,1.1151468028395635,97.5208078708867,221.06686760157714
5016398267664.96,35453211267189.12,225025939.09217378,4.4748520176767785,1.246107168170642,53.19392749240706,1.6374301845333636,1.1352291579651848,68.00476302513987,807.2970770016459
274787598670.4905,2978692267852.9272,4039518260.527501,8.289363140074915,5.045737442850147,73.33938358515346,71.309168565581,1.1511693458326568,20.33174040797403,235.08414365661997
594398786189.7449,7933288123798.592,4893363702.414728,8.196021499148648,4.977073854247879,59.01850765372166,29.559198339376337,1.1443351427123005,13.51351266398415,451.780153088949
3707646817572.4536,233332499481.80026,35502373.1738864,2.724635451220931,2.7717564968130204,42.77702745143722,68.88031821101565,1.0716734296613546,69.33588367806132,614.2080367439621
1126777394927.4854,258459927581850.34,1572925542.337366,7.0244441306756285,3.570841600990487,98.08774017042495,3.1784072076416034,0.9625058756956347,52.94202594007961,379.6839688916782
1074396909208.7781,1368174336359.4495,80588488.90203759,5.785766505931152,4.701138433272078,64.25800964750033,66.0153850348173,0.9301934215211618,70.3736562020614,592.9474698782798
12679789649577.164,27995770947716.55,243699332.76654217,2.4858533423405165,9.62748404434071,33.217458986281365,13.857785709959547,0.8532622798877743,22.954751711914437,998.5984367863347
28024470540021.133,328705247548147.3,2850299353.4937325,0.8252587061318543,6.270818714815268,84.84665125999298,2.6221758081189503,1.1735870509863928,21.81360008254944,412.82562723875265
2138549125760.01,2233014299713505.0,168612891.51210043,9.076085801789171,7.668158944005236,70.20721901517815,1.5764157005784514,0.8516398590329034,96.26087561631232,943.3540256064149
1265033755084.017,125682436455.55415,93216976.77527423,5.780350169045951,0.45955856825200425,59.196289315545535,17.47604138532302,1.1737871508957247,90.82578841656579,544.5104068064841
926125782662.6815,3919325024538.1504,1015079780.2876871,7.38298549950824,7.382667883025498,17.85420953169463,55.96056005434841,1.0131503212093547,17.278598171342395,254.84865670211485
129442359320914.16,6802725697186.488,200582264.35834265,0.3276724952247192,6.1813505453661755,84.6143947184258,15.170871790264194,0.8975753158452141,28.71335322568155,824.9973862310128
1123213738382.1277,3694679475027.017,378802965.95710516,6.014326156248081,2.628947058726004,99.83055795581812,20.582209359096375,1.0197134446612555,49.44901115165742,714.5960942806001
2460472959807.941,9646396503868046.0,2544914781.524792,5.322406334235715,9.644017181161479,55.05150397143311,1.0612249858070257,1.0198443236905932,44.680768069598585,256.1272168866661
4126039014611.918,703396380535634.6,10702554808.851994,6.197519534760857,8.662185696243611,40.61584593325139,2.622815036659615,0.9460038074250315,7.228731466777894,968.8571145006929
4616507304652.94,459405776332554.4,368484909.9417416,4.846962064941882,2.8285230602197027,60.663298072613735,1.096826503366841,1.0092263348721326,69.74197194530426,663.715530050239
5116060028243.088,16479169487538.156,4889665620.270501,2.180995612723413,1.8770886615801623,93.13047119362378,5.4274710781014175,1.0147834866407017,20.986621212785444,336.47487295194065
1001568764928.1794,484050965179132.75,1806792703.2422585,8.752715660200563,2.468442035589499,51.599387963865226,1.3967643508104008,1.1481787325760073,55.78698263757546,255.64478861018162
5733117014765.101,1139798546527.0398,18903985.5800557,4.517230879317238,3.419035679007166,18.04999939653414,26.299914893604164,0.8931655933802956,60.601170609710195,962.8123207616359
5859517359004.457,7429043922186.89,59507671.31116653,3.6015397687629345,8.073781994211025,27.29817600970657,26.967350859858083,0.8919059853420671,43.85286636875947,843.2574774182128
3591767729250.1196,7548706059.708555,6980980.376545222,5.70763634342552,0.8242716222238313,7.378824935946319,91.42433845748565,0.8194162808095337,67.98590024086917,520.0551610718574
794797399212.9453,32346373814488.176,66477700380.84176,7.123666541467465,3.659459799738247,96.0703521487111,10.876226633693738,0.964309492556042,6.124063201411621,388.6646358615862
950001979337.678,3996781340478.6797,111758489.38620888,7.230660561218459,2.0160995550252476,47.569589041411604,13.908576772867484,1.1939064215853956,92.40782041189175,437.5288273927262
72760206036580.94,363042566.766106,1847560.3187622812,1.0926375975538543,0.24092573974249135,5.111525600554069,59.66243696850616,0.8813763923260438,60.381662319417316,826.4216659979163
2480434054875.04,2095890854724901.8,3441298813.73839,9.593116672459656,6.928274774763047,38.879328537844316,1.2170594287137373,1.0136666547750457,17.119821407455692,913.3161740366999
3924216370376.519,147339746635.39377,3686557.4437243342,5.137366243949333,3.1721685941753077,4.517487426987968,70.25225189281089,1.0707873434393236,91.16295076815106,381.8172082406765
13872959069569.57,92132589870996.62,501372402.7791957,2.1182087908423965,9.230981711279897,41.49852659522105,7.531151089976132,0.8656583208747959,23.975307836309707,723.9598994666721
790480314008.5092,8476600102860.358,266284025.56154191,8.841173365442902,7.2421289826229716,59.76911423275227,37.202059998629565,0.997930900994737,39.13859055054196,825.6492116751181
1675374698922.7214,172855096145860.56,325979546.66154563,6.397015890878753,6.730753233387654,92.44239242748897,6.5843742078551255,0.8799365454542566,65.33416490391328,697.1844374730518
